Algoritmo,Valor_P,Repeticion,Tiempo_Segundos,Ops_Basicas,Llamadas_Iteraciones,Memoria_Peak_Bytes,Resultado
Prog_Dinamica,6188,16,0.011480199988000095,3110,3232,560,"(17, 5)"
Prog_Dinamica,6188,17,0.011009099980583414,3110,3232,560,"(17, 5)"
Prog_Dinamica,6188,18,0.013399099989328533,3110,3232,560,"(17, 5)"
Prog_Dinamica,6188,19,0.012050599994836375,3110,3232,560,"(17, 5)"
Prog_Dinamica,6188,20,0.010949599993182346,3110,3232,560,"(17, 5)"
Prog_Dinamica,6435,1,0.008688199974130839,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,2,0.00840069999685511,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,3,0.008338799991179258,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,4,0.008363200002349913,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,5,0.008245899982284755,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,6,0.013468999997712672,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,7,0.014640399982454255,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,8,0.013842399988789111,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,9,0.011792899982538074,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,10,0.009760599990841001,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,11,0.009807199996430427,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,12,0.009804500004975125,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,13,0.010023399983765557,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,14,0.009995600004913285,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,15,0.011348500003805384,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,16,0.010858100024051964,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,17,0.014300899987574667,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,18,0.012936599989188835,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,19,0.009766900009708479,2581,2692,560,"(15, 7)"
Prog_Dinamica,6435,20,0.010701299994252622,2581,2692,560,"(15, 7)"
Prog_Dinamica,8008,1,0.01681450000614859,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,2,0.019621900020865723,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,3,0.014393399993423373,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,4,0.012810999993234873,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,5,0.012030200014123693,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,6,0.011997800000244752,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,7,0.012111899995943531,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,8,0.01194460000260733,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,9,0.010671099997125566,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,10,0.010714000003645197,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,11,0.010567699995590374,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,12,0.015751700004329905,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,13,0.012320800015004352,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,14,0.0106734000146389,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,15,0.010595400002785027,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,16,0.010643499990692362,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,17,0.010312099999282509,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,18,0.009909999993396923,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,19,0.010136500000953674,3211,3336,560,"(16, 6)"
Prog_Dinamica,8008,20,0.010985400003846735,3211,3336,560,"(16, 6)"
Prog_Dinamica,8568,1,0.017249099997570738,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,2,0.019104800012428313,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,3,0.023510400002123788,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,4,0.02073530000052415,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,5,0.016951600002357736,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,6,0.01650040000095032,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,7,0.021131199988303706,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,8,0.02086820002296008,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,9,0.01660430000629276,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,10,0.022533999988809228,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,11,0.019637999997939914,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,12,0.019664499995997176,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,13,0.020610999985365197,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,14,0.018861699994886294,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,15,0.017381799989379942,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,16,0.013988499995321035,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,17,0.012692299991613254,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,18,0.012351199984550476,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,19,0.012094500008970499,3862,3999,560,"(18, 5)"
Prog_Dinamica,8568,20,0.01529009998193942,3862,3999,560,"(18, 5)"
Prog_Dinamica,11440,1,0.012593199993716553,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,2,0.013993400003528222,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,3,0.01568859998951666,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,4,0.011205199989490211,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,5,0.010451400012243539,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,6,0.01046770001994446,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,7,0.010459100012667477,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,8,0.01043799999752082,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,9,0.010288600024068728,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,10,0.01046159997349605,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,11,0.010603100003208965,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,12,0.01010590000078082,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,13,0.01001549998181872,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,14,0.009571699978550896,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,15,0.013023499981500208,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,16,0.01656879999791272,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,17,0.014478600001893938,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,18,0.014961999986553565,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,19,0.013669100007973611,3295,3421,560,"(16, 7)"
Prog_Dinamica,11440,20,0.012378399987937883,3295,3421,560,"(16, 7)"
Prog_Dinamica,11628,1,0.014482500002486631,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,2,0.013151999999536201,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,3,0.014141199993900955,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,4,0.01781459999619983,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,5,0.017800799978431314,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,6,0.020444199995836243,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,7,0.020836899988353252,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,8,0.017022699990775436,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,9,0.015973800007486716,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,10,0.013791400007903576,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,11,0.016944200004218146,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,12,0.015284399996744469,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,13,0.014443799998844042,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,14,0.014108200004557148,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,15,0.012622500013094395,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,16,0.01586499999393709,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,17,0.0166742000146769,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,18,0.012973400007467717,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,19,0.013180699985241517,4308,4452,600,"(19, 5)"
Prog_Dinamica,11628,20,0.012580399983562529,4308,4452,600,"(19, 5)"
Prog_Dinamica,12376,1,0.016403899993747473,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,2,0.014954800019040704,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,3,0.013129300001310185,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,4,0.011663500015856698,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,5,0.011771499994210899,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,6,0.012707400019280612,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,7,0.016485000000102445,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,8,0.01847999999881722,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,9,0.016646499978378415,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,10,0.018479500024113804,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,11,0.010971399984555319,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,12,0.01105880000977777,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,13,0.012155900010839105,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,14,0.01751259999582544,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,15,0.015427699981955811,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,16,0.011314900009892881,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,17,0.011206199997104704,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,18,0.011278299993136898,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,19,0.011295400006929412,3703,3836,600,"(17, 6)"
Prog_Dinamica,12376,20,0.015202100010355935,3703,3836,600,"(17, 6)"
Prog_Dinamica,12870,1,0.020793600007891655,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,2,0.016730600007576868,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,3,0.015783000009832904,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,4,0.01679399999557063,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,5,0.0172294000221882,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,6,0.015809200005605817,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,7,0.011972399981459603,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,8,0.011553400021512061,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,9,0.011099299998022616,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,10,0.011034099996322766,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,11,0.010719199985032901,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,12,0.011247100017499179,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,13,0.017843599984189495,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,14,0.015449899976374581,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,15,0.01588279998395592,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,16,0.01222479998250492,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,17,0.011617699987255037,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,18,0.010774399997899309,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,19,0.010840000002644956,3387,3514,600,"(16, 8)"
Prog_Dinamica,12870,20,0.015381100005470216,3387,3514,600,"(16, 8)"
Prog_Dinamica,15504,1,0.021993900008965284,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,2,0.01980889998958446,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,3,0.01930820001871325,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,4,0.017836299986811355,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,5,0.018241899990243837,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,6,0.0239249000151176,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,7,0.025786999991396442,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,8,0.01935990000492893,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,9,0.02337809998425655,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,10,0.02654869999969378,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,11,0.021449799998663366,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,12,0.019264500006102026,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,13,0.01997200000914745,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,14,0.01712289999704808,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,15,0.01819120001164265,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,16,0.01802059999317862,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,17,0.018627700017532334,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,18,0.02368350001052022,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,19,0.018819100019754842,5139,5298,600,"(20, 5)"
Prog_Dinamica,15504,20,0.030507200019201264,5139,5298,600,"(20, 5)"
Prog_Dinamica,18564,1,0.027181000012205914,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,2,0.016777099983301014,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,3,0.017169700004160404,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,4,0.01701760001014918,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,5,0.023484099976485595,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,6,0.023029199976008385,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,7,0.02317059997585602,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,8,0.018180300015956163,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,9,0.016781000012997538,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,10,0.017219700006535277,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,11,0.018282399978488684,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,12,0.014299800008302554,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,13,0.013837300008162856,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,14,0.01379679999081418,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,15,0.016944400005741045,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,16,0.01399240002501756,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,17,0.013555000012274832,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,18,0.013395899994065985,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,19,0.016095700004370883,4496,4644,600,"(18, 6)"
Prog_Dinamica,18564,20,0.01923559998976998,4496,4644,600,"(18, 6)"
Prog_Dinamica,19448,1,0.017756099987309426,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,2,0.016643500013742596,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,3,0.0154575000051409,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,4,0.014270500018028542,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,5,0.012907199998153374,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,6,0.012717300007352605,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,7,0.012999900005524978,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,8,0.020599599985871464,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,9,0.016505399980815127,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,10,0.01361299998825416,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,11,0.012967399990884587,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,12,0.012694200006080791,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,13,0.012202100013382733,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,14,0.014624099974753335,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,15,0.015154300024732947,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,16,0.021522199996979907,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,17,0.019584900001063943,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,18,0.017421099997591227,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,19,0.013840099971275777,4158,4300,600,"(17, 7)"
Prog_Dinamica,19448,20,0.014996200014138594,4158,4300,600,"(17, 7)"
Formula_Math,1001,1,0.0061440999852493405,1466,1380,384,"(14, 4)"
Formula_Math,1001,2,0.005240800004685298,1466,1380,384,"(14, 4)"
Formula_Math,1001,3,0.004483900003833696,1466,1380,384,"(14, 4)"
Formula_Math,1001,4,0.004025700007332489,1466,1380,384,"(14, 4)"
Formula_Math,1001,5,0.0038212999934330583,1466,1380,384,"(14, 4)"
Formula_Math,1001,6,0.0038243999879341573,1466,1380,384,"(14, 4)"
Formula_Math,1001,7,0.003629400016507134,1466,1380,384,"(14, 4)"
Formula_Math,1001,8,0.0031070999975781888,1466,1380,384,"(14, 4)"
Formula_Math,1001,9,0.003065600001718849,1466,1380,384,"(14, 4)"
Formula_Math,1001,10,0.0030490000208374113,1466,1380,384,"(14, 4)"
Formula_Math,1001,11,0.0042495999950915575,1466,1380,384,"(14, 4)"
Formula_Math,1001,12,0.005038200004491955,1466,1380,384,"(14, 4)"
Formula_Math,1001,13,0.005066399986390024,1466,1380,384,"(14, 4)"
Formula_Math,1001,14,0.005063199991127476,1466,1380,384,"(14, 4)"
Formula_Math,1001,15,0.0069737999874632806,1466,1380,384,"(14, 4)"
Formula_Math,1001,16,0.005641600000672042,1466,1380,384,"(14, 4)"
Formula_Math,1001,17,0.0044034000020474195,1466,1380,384,"(14, 4)"
Formula_Math,1001,18,0.003857100004097447,1466,1380,384,"(14, 4)"
Formula_Math,1001,19,0.003572899993741885,1466,1380,384,"(14, 4)"
Formula_Math,1001,20,0.0035081999958492815,1466,1380,384,"(14, 4)"
Formula_Math,1287,1,0.004762299999129027,1358,1276,384,"(13, 5)"
Formula_Math,1287,2,0.003545800020219758,1358,1276,384,"(13, 5)"
Formula_Math,1287,3,0.0034525999799370766,1358,1276,384,"(13, 5)"
Formula_Math,1287,4,0.003468900016741827,1358,1276,384,"(13, 5)"
Formula_Math,1287,5,0.003512299997964874,1358,1276,384,"(13, 5)"
Formula_Math,1287,6,0.0034559000050649047,1358,1276,384,"(13, 5)"
Formula_Math,1287,7,0.0036196000000927597,1358,1276,384,"(13, 5)"
Formula_Math,1287,8,0.0034073999850079417,1358,1276,384,"(13, 5)"
Formula_Math,1287,9,0.0035755000135395676,1358,1276,384,"(13, 5)"
Formula_Math,1287,10,0.0027814999921247363,1358,1276,384,"(13, 5)"
Formula_Math,1287,11,0.0028002000181004405,1358,1276,384,"(13, 5)"
Formula_Math,1287,12,0.0027754000038839877,1358,1276,384,"(13, 5)"
Formula_Math,1287,13,0.0025061999913305044,1358,1276,384,"(13, 5)"
Formula_Math,1287,14,0.0027652999851852655,1358,1276,384,"(13, 5)"
Formula_Math,1287,15,0.0028541000210680068,1358,1276,384,"(13, 5)"
Formula_Math,1287,16,0.0026470999873708934,1358,1276,384,"(13, 5)"
Formula_Math,1287,17,0.0024554999836254865,1358,1276,384,"(13, 5)"
Formula_Math,1287,18,0.00293210000381805,1358,1276,384,"(13, 5)"
Formula_Math,1287,19,0.002849999989848584,1358,1276,384,"(13, 5)"
Formula_Math,1287,20,0.0028227000148035586,1358,1276,384,"(13, 5)"
Formula_Math,1365,1,0.0036137000133749098,1634,1542,424,"(15, 4)"
Formula_Math,1365,2,0.0032842999789863825,1634,1542,424,"(15, 4)"
Formula_Math,1365,3,0.0033449999755248427,1634,1542,424,"(15, 4)"
Formula_Math,1365,4,0.0034870999807026237,1634,1542,424,"(15, 4)"
Formula_Math,1365,5,0.004157100018346682,1634,1542,424,"(15, 4)"
Formula_Math,1365,6,0.003520799975376576,1634,1542,424,"(15, 4)"
Formula_Math,1365,7,0.003509500005748123,1634,1542,424,"(15, 4)"
Formula_Math,1365,8,0.003437200008193031,1634,1542,424,"(15, 4)"
Formula_Math,1365,9,0.003064900025492534,1634,1542,424,"(15, 4)"
Formula_Math,1365,10,0.003324600023915991,1634,1542,424,"(15, 4)"
Formula_Math,1365,11,0.003573800000594929,1634,1542,424,"(15, 4)"
Formula_Math,1365,12,0.003513800009386614,1634,1542,424,"(15, 4)"
Formula_Math,1365,13,0.0034592000010889024,1634,1542,424,"(15, 4)"
Formula_Math,1365,14,0.003499799990095198,1634,1542,424,"(15, 4)"
Formula_Math,1365,15,0.004175900015980005,1634,1542,424,"(15, 4)"
Formula_Math,1365,16,0.0035527999862097204,1634,1542,424,"(15, 4)"
Formula_Math,1365,17,0.003423399990424514,1634,1542,424,"(15, 4)"
Formula_Math,1365,18,0.0032910000008996576,1634,1542,424,"(15, 4)"
Formula_Math,1365,19,0.003683699993416667,1634,1542,424,"(15, 4)"
Formula_Math,1365,20,0.00358700001379475,1634,1542,424,"(15, 4)"
Formula_Math,1716,1,0.00532779999775812,1383,1300,384,"(13, 6)"
Formula_Math,1716,2,0.0040831000078469515,1383,1300,384,"(13, 6)"
Formula_Math,1716,3,0.0038289999938569963,1383,1300,384,"(13, 6)"
Formula_Math,1716,4,0.0036989999935030937,1383,1300,384,"(13, 6)"
Formula_Math,1716,5,0.0035127000010106713,1383,1300,384,"(13, 6)"
Formula_Math,1716,6,0.0045341000077314675,1383,1300,384,"(13, 6)"
Formula_Math,1716,7,0.005011100001865998,1383,1300,384,"(13, 6)"
Formula_Math,1716,8,0.004260299989255145,1383,1300,384,"(13, 6)"
Formula_Math,1716,9,0.004248899989761412,1383,1300,384,"(13, 6)"
Formula_Math,1716,10,0.0044821999908890575,1383,1300,384,"(13, 6)"
Formula_Math,1716,11,0.004515700013143942,1383,1300,384,"(13, 6)"
Formula_Math,1716,12,0.00439149999874644,1383,1300,384,"(13, 6)"
Formula_Math,1716,13,0.0044104999979026616,1383,1300,384,"(13, 6)"
Formula_Math,1716,14,0.004734300018753856,1383,1300,384,"(13, 6)"
Formula_Math,1716,15,0.0040308999887201935,1383,1300,384,"(13, 6)"
Formula_Math,1716,16,0.003980499983299524,1383,1300,384,"(13, 6)"
Formula_Math,1716,17,0.00396040000487119,1383,1300,384,"(13, 6)"
Formula_Math,1716,18,0.0030055000097490847,1383,1300,384,"(13, 6)"
Formula_Math,1716,19,0.003249999979743734,1383,1300,384,"(13, 6)"
Formula_Math,1716,20,0.004051900003105402,1383,1300,384,"(13, 6)"
Formula_Math,1820,1,0.007822699990356341,1963,1859,428,"(16, 4)"
Formula_Math,1820,2,0.006494499975815415,1963,1859,428,"(16, 4)"
Formula_Math,1820,3,0.007152500009397045,1963,1859,428,"(16, 4)"
Formula_Math,1820,4,0.006507700018119067,1963,1859,428,"(16, 4)"
Formula_Math,1820,5,0.005362500000046566,1963,1859,428,"(16, 4)"
Formula_Math,1820,6,0.0066641999874264,1963,1859,428,"(16, 4)"
Formula_Math,1820,7,0.004351999989012256,1963,1859,428,"(16, 4)"
Formula_Math,1820,8,0.004281699977582321,1963,1859,428,"(16, 4)"
Formula_Math,1820,9,0.004123799997614697,1963,1859,428,"(16, 4)"
Formula_Math,1820,10,0.0041948999860323966,1963,1859,428,"(16, 4)"
Formula_Math,1820,11,0.003960800007916987,1963,1859,428,"(16, 4)"
Formula_Math,1820,12,0.004132700007176027,1963,1859,428,"(16, 4)"
Formula_Math,1820,13,0.003803100000368431,1963,1859,428,"(16, 4)"
Formula_Math,1820,14,0.006392899987986311,1963,1859,428,"(16, 4)"
Formula_Math,1820,15,0.006805099983466789,1963,1859,428,"(16, 4)"
Formula_Math,1820,16,0.005276599986245856,1963,1859,428,"(16, 4)"
Formula_Math,1820,17,0.003774199984036386,1963,1859,428,"(16, 4)"
Formula_Math,1820,18,0.004178999981377274,1963,1859,428,"(16, 4)"
Formula_Math,1820,19,0.0038975999923422933,1963,1859,428,"(16, 4)"
Formula_Math,1820,20,0.005538600002182648,1963,1859,428,"(16, 4)"
Formula_Math,2002,1,0.005949899990810081,1694,1599,388,"(14, 5)"
Formula_Math,2002,2,0.005222500010859221,1694,1599,388,"(14, 5)"
Formula_Math,2002,3,0.005802900006528944,1694,1599,388,"(14, 5)"
Formula_Math,2002,4,0.00515599999926053,1694,1599,388,"(14, 5)"
Formula_Math,2002,5,0.004810500016901642,1694,1599,388,"(14, 5)"
Formula_Math,2002,6,0.005025399994337931,1694,1599,388,"(14, 5)"
Formula_Math,2002,7,0.00476200002594851,1694,1599,388,"(14, 5)"
Formula_Math,2002,8,0.005045199999585748,1694,1599,388,"(14, 5)"
Formula_Math,2002,9,0.007756699982564896,1694,1599,388,"(14, 5)"
Formula_Math,2002,10,0.008524900011252612,1694,1599,388,"(14, 5)"
Formula_Math,2002,11,0.005277599993860349,1694,1599,388,"(14, 5)"
Formula_Math,2002,12,0.0035014000022783875,1694,1599,388,"(14, 5)"
Formula_Math,2002,13,0.0038967999862506986,1694,1599,388,"(14, 5)"
Formula_Math,2002,14,0.003814700001385063,1694,1599,388,"(14, 5)"
Formula_Math,2002,15,0.0031882000039331615,1694,1599,388,"(14, 5)"
Formula_Math,2002,16,0.003197899990482256,1694,1599,388,"(14, 5)"
Formula_Math,2002,17,0.003572800022084266,1694,1599,388,"(14, 5)"
Formula_Math,2002,18,0.003668899997137487,1694,1599,388,"(14, 5)"
Formula_Math,2002,19,0.0035121999972034246,1694,1599,388,"(14, 5)"
Formula_Math,2002,20,0.0036205999786034226,1694,1599,388,"(14, 5)"
Formula_Math,2380,1,0.007778600003803149,2153,2043,428,"(17, 4)"
Formula_Math,2380,2,0.006978999997954816,2153,2043,428,"(17, 4)"
Formula_Math,2380,3,0.005826600012369454,2153,2043,428,"(17, 4)"
Formula_Math,2380,4,0.005527100001927465,2153,2043,428,"(17, 4)"
Formula_Math,2380,5,0.00551600000471808,2153,2043,428,"(17, 4)"
Formula_Math,2380,6,0.005430899997008964,2153,2043,428,"(17, 4)"
Formula_Math,2380,7,0.005586299987044185,2153,2043,428,"(17, 4)"
Formula_Math,2380,8,0.005506400018930435,2153,2043,428,"(17, 4)"
Formula_Math,2380,9,0.005261299986159429,2153,2043,428,"(17, 4)"
Formula_Math,2380,10,0.005081800016341731,2153,2043,428,"(17, 4)"
